x,y,rssi_for_port5,rssi_for_port6,rssi_for_port7
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-60,-61,-60
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-62,-61
90,100,-59,-62,-61
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-59,-62,-60
90,100,-59,-62,-60
90,100,-59,-61,-60
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-60,-62,-61
90,100,-60,-62,-60
90,100,-59,-62,-60
90,100,-59,-62,-60
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-62,-61
90,100,-59,-62,-61
90,100,-60,-62,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-60
90,100,-58,-62,-60
90,100,-58,-62,-61
90,100,-59,-61,-61
90,100,-59,-61,-60
90,100,-59,-61,-60
90,100,-59,-61,-61
90,100,-59,-62,-61
90,100,-59,-62,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-59,-61,-61
90,100,-60,-61,-61
90,100,-60,-61,-61
100,100,-64,-65,-59
100,100,-64,-64,-60
100,100,-65,-64,-60
100,100,-65,-63,-59
100,100,-66,-63,-59
100,100,-66,-63,-60
100,100,-65,-63,-60
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-66,-64,-59
100,100,-66,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-64,-65,-59
100,100,-64,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-64,-64,-59
100,100,-64,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-58
100,100,-65,-64,-58
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-64,-64,-59
100,100,-64,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-66,-65,-59
100,100,-66,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-55
100,100,-65,-65,-55
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-58
100,100,-66,-65,-58
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-60
100,100,-65,-64,-60
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-60
100,100,-65,-64,-60
100,100,-65,-64,-60
100,100,-65,-62,-60
100,100,-65,-62,-59
100,100,-65,-62,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-66,-59
100,100,-65,-66,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-60
100,100,-65,-64,-60
100,100,-66,-65,-60
100,100,-66,-65,-60
100,100,-65,-65,-60
100,100,-65,-65,-59
100,100,-66,-64,-59
100,100,-66,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-60
100,100,-64,-64,-60
100,100,-64,-64,-59
100,100,-64,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-64,-64,-59
100,100,-64,-64,-59
100,100,-64,-64,-59
100,100,-64,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-64,-65,-59
100,100,-64,-65,-59
100,100,-64,-64,-59
100,100,-64,-64,-59
100,100,-64,-64,-59
100,100,-65,-64,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-65,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-59
100,100,-65,-64,-60
100,100,-65,-65,-60
110,100,-57,-68,-57
110,100,-57,-68,-57
110,100,-57,-68,-57
110,100,-57,-68,-56
110,100,-57,-68,-56
110,100,-57,-68,-57
110,100,-57,-67,-57
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-68,-56
110,100,-57,-68,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-68,-56
110,100,-57,-68,-56
110,100,-57,-68,-56
110,100,-57,-68,-57
110,100,-57,-67,-57
110,100,-57,-67,-56
110,100,-57,-68,-56
110,100,-57,-68,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-56
110,100,-59,-66,-56
110,100,-59,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-57
110,100,-56,-66,-57
110,100,-56,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-59,-66,-56
110,100,-59,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-67,-56
110,100,-57,-67,-57
110,100,-57,-67,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-67,-56
110,100,-58,-67,-57
110,100,-58,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-67,-57
110,100,-57,-67,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-56,-66,-56
110,100,-56,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-65,-56
110,100,-57,-65,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-56,-66,-56
110,100,-56,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-58,-67,-56
110,100,-58,-67,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-58,-66,-57
110,100,-58,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-55
110,100,-57,-66,-55
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-67,-56
110,100,-57,-67,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-58,-66,-56
110,100,-58,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-57
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
110,100,-57,-66,-56
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-62,-77,-59
120,100,-62,-76,-59
120,100,-62,-76,-60
120,100,-62,-77,-60
120,100,-62,-77,-59
120,100,-62,-76,-59
120,100,-62,-76,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-61,-77,-59
120,100,-61,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-76,-59
120,100,-63,-76,-59
120,100,-63,-77,-59
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-64,-77,-59
120,100,-64,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-64,-77,-59
120,100,-64,-76,-59
120,100,-64,-76,-59
120,100,-64,-77,-59
120,100,-64,-77,-59
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-60
120,100,-62,-78,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-62,-78,-59
120,100,-63,-78,-60
120,100,-63,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-62,-77,-60
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-78,-59
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-62,-77,-59
120,100,-62,-77,-59
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-62,-78,-59
120,100,-62,-77,-59
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-60
120,100,-63,-78,-60
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-57
120,100,-63,-77,-57
120,100,-62,-77,-59
120,100,-62,-78,-59
120,100,-63,-78,-59
120,100,-63,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-63,-76,-59
120,100,-63,-76,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-59
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-62,-77,-60
120,100,-62,-77,-60
120,100,-63,-78,-60
120,100,-63,-78,-60
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-63,-78,-59
120,100,-62,-78,-60
120,100,-62,-78,-60
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-60
120,100,-63,-77,-59
120,100,-63,-78,-59
120,100,-63,-78,-60
120,100,-63,-78,-60
120,100,-63,-78,-59
120,100,-63,-78,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-62,-57,-59
130,100,-62,-58,-59
130,100,-61,-58,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-58,-59
130,100,-61,-58,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-60
130,100,-61,-57,-60
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-60
130,100,-61,-57,-60
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-61,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-61,-58,-59
130,100,-61,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-60,-57,-59
130,100,-60,-56,-59
130,100,-61,-56,-60
130,100,-61,-58,-60
130,100,-63,-58,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-58,-59
130,100,-63,-58,-59
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-58,-59
130,100,-63,-58,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-61,-57,-59
130,100,-61,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-58,-59
130,100,-63,-58,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-58,-59
130,100,-62,-58,-60
130,100,-62,-57,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-61,-57,-60
130,100,-61,-57,-60
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-61,-57,-60
130,100,-61,-57,-60
130,100,-61,-57,-60
130,100,-61,-58,-60
130,100,-61,-58,-59
130,100,-61,-58,-59
130,100,-62,-58,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-58,-59
130,100,-63,-58,-60
130,100,-63,-58,-60
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-57,-59
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-60
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-58,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-59,-57,-59
130,100,-59,-57,-59
130,100,-59,-57,-59
130,100,-62,-57,-59
130,100,-63,-57,-59
130,100,-63,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
130,100,-62,-57,-59
140,100,-64,-56,-61
140,100,-63,-56,-61
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-63,-57,-60
140,100,-63,-57,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-61
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-63,-57,-60
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-63,-57,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-63,-56,-61
140,100,-63,-56,-61
140,100,-63,-56,-61
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-63,-56,-60
140,100,-63,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-61
140,100,-64,-56,-61
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-65,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-60
140,100,-63,-56,-60
140,100,-63,-56,-60
140,100,-64,-56,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-56,-61
140,100,-63,-56,-61
140,100,-63,-57,-61
140,100,-63,-57,-61
140,100,-63,-57,-60
140,100,-64,-57,-60
140,100,-64,-57,-61
140,100,-64,-57,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-64,-57,-61
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-65,-57,-60
140,100,-65,-57,-60
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-65,-56,-60
140,100,-65,-56,-60
140,100,-64,-56,-60
140,100,-64,-56,-61
140,100,-64,-56,-61
140,100,-64,-56,-60
140,100,-65,-56,-60
140,100,-65,-57,-60
140,100,-65,-57,-60
140,100,-65,-56,-61
140,100,-64,-56,-61
140,100,-64,-57,-60
140,100,-64,-57,-60
140,100,-65,-56,-61
140,100,-65,-56,-61
140,100,-65,-56,-60
140,100,-65,-56,-60
